sale_id,date_key,customer_key,product_key,store_key,employee_key,quantity,sales
78760,345,1187,623,605,192,7,906.97
78761,68,521,1254,129,207,4,4827.24
78762,399,1227,362,837,1220,1,3395.6
78763,64,1802,258,15,873,9,1442.07
78764,111,1155,1122,1164,1291,3,3967.92
78765,717,912,1098,604,1165,2,2105.82
78766,1501,1756,1438,1044,221,6,4263.92
78767,1771,1949,1464,202,536,3,2289.4
78768,1079,1925,1693,1024,1466,4,198.77
78769,1391,1943,973,1014,168,4,468.72
78770,1730,773,786,976,1101,3,3425.09
78771,121,624,674,761,1463,7,4341.68
78772,642,792,1689,856,268,7,1286.32
78773,664,1959,1726,1069,1312,1,4063.01
78774,354,1294,1541,925,817,5,4083.06
78775,825,548,1691,570,1444,8,4378.35
78776,901,1288,805,509,404,1,4460.05
78777,1521,1488,1076,385,1246,4,1613.53
78778,1374,794,951,112,639,4,587.61
78779,1086,1759,350,784,1073,3,2902.97
78780,652,627,1333,31,315,4,960.83
78781,290,1661,1451,721,1468,5,962.43
78782,1807,665,132,554,226,8,4400.42
78783,412,1348,317,31,141,10,4833.76
78784,1313,444,1231,231,824,3,354.97
78785,500,642,1204,354,1173,9,4277.8
78786,510,1232,428,36,1351,3,4608.39
78787,190,167,816,724,722,6,2905.76
78788,1044,688,494,800,170,7,3873.22
78789,1022,696,1553,410,91,5,3357.66
78790,1664,581,1230,904,1250,1,1436.98
78791,476,495,971,1074,738,2,1562.55
78792,92,1473,317,990,438,6,1917.44
78793,61,1061,198,1101,566,5,848.43
78794,1342,285,677,64,1189,7,1339.17
78795,1565,1294,412,151,1138,3,1544.2
78796,1525,249,1629,188,1162,5,799.19
78797,1378,1789,1749,119,83,4,3548.6
78798,1802,1431,1218,597,631,2,3450.41
78799,373,1531,1090,763,1099,3,4544.7
78800,892,315,807,1158,82,2,911.34
78801,248,722,1673,112,1412,5,147.75
78802,277,1397,745,140,656,5,1155.15
78803,743,1923,932,1008,495,4,175.16
78804,1063,194,300,1158,1155,10,728.7
78805,1152,1260,1370,1043,656,1,3470.52
78806,208,1090,1598,897,1147,1,4096.37
78807,681,612,816,508,1399,9,726.23
78808,1150,948,504,672,1499,3,1845.08
78809,1609,800,1219,509,115,4,3820.37
78810,714,1670,1281,469,501,1,2335.97
78811,1604,1174,1103,1060,756,2,1647.5
78812,1715,586,1030,890,587,3,295.72
78813,1397,1905,468,71,68,10,2787.73
78814,88,623,164,903,894,5,3115.12
78815,251,351,1619,513,514,2,686.54
78816,1407,582,948,1121,803,10,1953.37
78817,513,1440,1401,575,146,8,1608.23
78818,544,1581,210,438,776,4,913.6
78819,1402,182,93,619,463,9,4626.83
78820,1302,1077,378,623,701,3,2392.03
78821,1002,948,1117,1089,1449,2,194.92
78822,486,1558,674,655,1080,9,3518.39
78823,1818,1212,1099,61,948,8,4079.89
78824,993,1010,343,745,803,9,3385.04
78825,742,1189,1692,171,614,6,4760.71
78826,632,1844,1612,615,969,5,3101.44
78827,1010,1580,938,909,1113,9,1803.32
78828,698,1169,1105,840,680,4,2732.84
78829,1586,993,981,1124,263,6,4041.94
78830,1108,1097,1424,810,612,5,470.13
78831,507,345,1453,30,1101,3,224.12
78832,1144,1532,1588,281,554,1,625.14
78833,1054,1569,1220,849,1052,3,4017.96
78834,1361,1182,1380,222,658,7,4673.8
78835,1574,1774,541,229,750,5,3739.42
78836,250,335,309,963,560,9,148.39
78837,1781,101,264,1031,396,6,1164.09
78838,932,947,1255,632,1359,8,1560.91
78839,1209,403,1166,488,1089,10,2981.59
78840,664,91,1230,982,943,10,1627.31
78841,265,83,1527,61,1459,10,1713.16
78842,683,465,1039,909,795,10,3197.92
78843,1027,163,1231,23,707,1,285.77
78844,318,1225,1618,235,691,6,2890.16
78845,793,694,898,794,1358,4,1324.88
78846,401,934,411,704,1278,2,3115.63
78847,1306,453,98,578,1054,5,389.02
78848,31,764,1463,407,128,4,383.82
78849,1519,57,1660,632,306,6,746.38
78850,334,377,1418,248,828,1,615.28
78851,1050,273,1510,130,829,4,389.15
78852,985,459,693,368,799,8,4548.24
78853,832,220,1503,1168,525,2,1379.93
78854,1571,976,436,512,1060,9,3139.66
78855,983,853,1483,429,1414,9,4841.38
78856,1104,858,599,379,426,3,3370.0
78857,1098,1683,454,215,735,5,1187.46
78858,1624,1249,1754,665,1239,4,2395.71
78859,265,782,1131,333,196,7,718.97
78860,628,1712,902,420,1371,5,4036.89
78861,1234,687,636,1161,396,9,4686.89
78862,1749,1821,296,591,359,3,263.04
78863,1525,1345,1762,692,860,10,1771.79
78864,870,1430,445,607,260,5,4810.98
78865,59,1129,887,755,1146,1,3449.19
78866,1104,1185,425,968,805,10,764.9
78867,438,1356,146,1170,293,3,1245.43
78868,281,469,77,160,184,7,2136.8
78869,569,372,570,1102,1184,9,661.92
78870,1610,1019,602,452,1154,7,2386.36
78871,710,1728,19,1188,1424,8,164.85
78872,569,1068,1546,452,757,3,4093.2
78873,795,61,637,200,719,1,3175.42
78874,1745,1680,69,282,1269,7,2957.53
78875,662,567,679,1155,597,5,3702.56
78876,1563,1624,417,1151,40,2,2869.28
78877,368,314,1039,760,1334,10,4460.03
78878,614,1000,846,856,1170,5,509.36
78879,428,1034,751,123,759,4,4895.83
78880,786,202,991,69,1024,1,4912.04
78881,598,1989,1604,152,96,6,3854.14
78882,1774,419,1503,377,715,9,3297.54
78883,1504,182,1055,650,62,6,3321.94
78884,1802,1330,1142,839,1402,8,2711.19
78885,147,1851,697,1004,173,6,822.75
78886,1504,1672,220,432,356,1,3880.46
78887,1006,610,552,353,1031,7,2512.38
78888,1401,178,421,1087,114,7,2199.84
78889,16,110,967,401,889,5,3333.86
78890,212,1017,1711,1153,1376,1,3336.99
78891,266,954,1061,45,930,3,818.39
78892,1373,52,788,481,696,3,669.45
78893,768,477,663,637,534,6,849.24
78894,1567,19,619,639,646,6,1773.85
78895,62,343,1281,103,1035,1,1766.62
78896,90,39,901,1029,247,9,4864.91
78897,1066,1869,850,810,126,5,2961.68
78898,1240,518,1233,929,1395,5,317.93
78899,1156,1478,729,349,1073,4,3403.93
78900,856,1624,335,669,947,7,126.43
78901,773,69,832,839,1110,9,3028.51
78902,1520,1385,1054,706,1360,1,319.19
78903,687,757,50,411,348,8,4767.39
78904,908,1046,235,876,1205,2,470.16
78905,267,1020,786,138,578,1,1874.55
78906,356,221,451,132,442,9,4305.4
78907,1126,1437,847,971,1476,2,3433.29
78908,1466,338,406,615,1276,3,3149.69
78909,420,1646,584,100,1468,1,3760.59
78910,1393,311,1240,955,1182,6,1105.04
78911,1441,134,653,314,730,1,1004.7
78912,1403,863,1142,955,247,10,3873.3
78913,174,972,1787,1120,899,2,1612.1
78914,986,1858,643,400,733,2,70.15
78915,1720,1648,1214,78,79,7,3802.22
78916,109,635,206,1003,787,10,1661.3
78917,198,1048,623,732,1073,1,4796.16
78918,913,928,28,356,109,9,3106.75
78919,518,786,918,456,54,2,4738.42
78920,1493,77,1579,359,411,4,228.15
78921,1604,1197,1057,1155,1345,2,1275.11
78922,1026,549,1350,867,1346,6,4135.33
78923,1199,1274,1765,23,678,8,1438.99
78924,1491,1370,866,715,950,8,4972.67
78925,864,1936,385,558,268,2,4677.33
78926,633,1012,1049,1071,1308,6,182.99
78927,1437,1087,105,600,547,7,1450.71
78928,1806,389,1489,585,699,1,3755.14
78929,1605,1538,331,760,651,4,694.17
78930,1605,924,1129,69,383,8,1844.81
78931,837,1580,1031,271,183,10,623.31
78932,1179,1234,1498,31,1130,7,1615.21
78933,717,466,826,346,1347,8,1923.52
78934,1257,1918,1093,164,134,7,4145.8
78935,1820,375,1304,253,1006,2,481.09
78936,1231,859,907,358,1415,9,1977.27
78937,389,521,846,506,926,7,3144.9
78938,1507,168,658,393,1356,5,1745.01
78939,1396,935,116,349,1221,2,989.02
78940,934,883,237,1092,1296,3,3635.26
78941,298,93,1548,1194,290,7,4822.13
78942,1609,699,1289,131,696,9,1518.48
78943,1402,1824,1773,825,787,9,2450.6
78944,358,1722,1410,793,471,9,2665.0
78945,1766,1864,966,597,990,4,3455.39
78946,1292,1626,1517,172,1366,9,4874.18
78947,701,1041,344,728,1235,2,942.07
78948,1018,1653,1055,14,501,7,2940.54
78949,82,986,1178,867,159,2,3283.91
78950,184,243,88,459,1416,2,4557.15
78951,261,1038,857,413,1399,4,440.63
78952,625,232,1053,41,1357,8,2820.86
78953,1195,1749,43,19,912,1,1209.53
78954,1327,466,1038,1058,419,9,2170.81
78955,1345,1747,929,1020,1125,7,4341.78
78956,262,142,943,523,1435,6,1331.01
78957,505,36,44,786,1030,8,2893.67
78958,1744,650,665,83,815,7,1548.45
78959,639,1207,1166,815,1020,9,2029.29
78960,808,1540,1318,151,967,4,100.24
78961,1749,377,1280,944,902,4,3457.17
78962,1363,471,428,960,1279,10,1302.55
78963,1107,1876,989,534,1404,5,3538.33
78964,1665,1402,1022,557,15,10,1687.19
78965,1472,797,1016,1090,1187,10,1702.79
78966,286,112,909,1144,1162,3,492.3
78967,1385,1333,912,1071,258,1,263.94
78968,1096,356,62,513,233,7,3976.27
78969,1066,1001,981,91,382,8,1299.04
78970,164,157,209,547,253,8,2203.53
78971,1206,281,673,756,803,4,2275.68
78972,501,976,1348,1035,951,7,470.47
78973,1402,417,933,564,221,4,1216.38
78974,9,287,1544,869,292,1,638.14
78975,1811,1139,1011,373,434,5,1712.45
78976,636,1553,1670,525,647,5,4315.99
78977,456,1022,1026,1107,628,3,92.36
78978,1261,1227,483,88,105,8,1386.44
78979,416,912,95,843,289,2,231.08
78980,987,1252,119,999,1069,6,1975.6
78981,871,1911,487,589,1421,2,2549.73
78982,1459,1242,573,303,770,6,1623.87
78983,1612,116,50,972,922,1,1631.16
78984,1459,907,673,393,1498,5,4847.36
78985,564,1197,948,876,1198,2,1330.86
78986,1794,667,156,126,1393,5,2783.1
78987,259,1483,738,108,689,8,4484.63
78988,1331,1114,1236,171,1351,8,4331.03
78989,426,752,343,356,786,7,1189.81
78990,1710,934,910,753,1420,6,4032.53
78991,5,822,807,983,743,3,2651.1
78992,1507,900,1092,182,457,10,3957.31
78993,297,756,1231,185,720,1,4797.89
78994,893,935,526,375,985,3,2767.04
78995,345,218,1780,1012,249,1,2879.22
78996,636,35,457,1146,1454,5,1759.0
78997,1261,1088,1223,1139,1465,9,3755.86
78998,1212,1530,568,1174,933,2,1460.49
78999,148,324,1758,531,915,10,4480.55
79000,1248,1551,384,766,804,7,1951.78
79001,557,1301,597,960,897,5,4403.84
79002,68,1976,1173,367,8,4,4975.12
79003,833,1959,1594,78,1182,1,3444.76
79004,772,1347,768,665,796,1,2304.56
79005,1421,591,1072,398,713,2,4097.29
79006,134,1216,1799,1176,839,5,3182.18
79007,903,355,1492,47,1250,3,1873.07
79008,1122,421,741,125,47,6,324.65
79009,1385,2,1198,430,830,1,2003.79
79010,1384,572,1272,763,518,1,107.19
79011,134,287,1159,736,289,5,3158.98
79012,347,1528,1535,624,535,4,275.17
79013,114,1082,1294,100,288,8,1208.35
79014,383,1374,560,833,884,4,3999.43
79015,460,956,779,1183,1278,2,2985.01
79016,165,510,481,138,517,2,2883.5
79017,1674,1603,438,516,1217,10,2871.29
79018,314,379,559,175,848,9,3653.08
79019,1036,928,679,695,1156,9,4686.41
79020,1476,1298,251,1042,1329,2,4949.3
79021,1311,1557,1541,1136,1286,1,4220.22
79022,483,1624,1080,935,987,9,1098.16
79023,95,446,638,142,928,4,520.04
79024,723,791,731,209,1014,10,677.03
79025,1495,391,1613,88,1348,9,2476.46
79026,118,126,916,46,1350,9,4842.05
79027,1466,1025,1335,845,1265,5,1664.59
79028,632,961,1138,128,1207,4,1198.62
79029,890,1866,1310,1111,570,10,4225.75
79030,634,1880,1034,123,1491,1,3613.26
79031,1032,1333,67,23,811,7,3303.15
79032,1054,1046,1191,470,924,7,1753.3
79033,704,1964,1116,720,921,9,3595.87
79034,1371,138,222,1063,451,8,1972.98
79035,204,1909,1747,850,722,6,1286.45
79036,34,1898,611,643,802,4,819.3
79037,992,789,640,954,911,6,3241.92
79038,444,1247,1683,12,566,1,4069.34
79039,554,1089,1291,1005,999,9,2722.29
79040,815,942,881,810,214,7,4778.49
79041,600,1247,446,242,1367,10,4739.87
79042,1491,1370,893,291,111,1,2336.73
79043,25,1496,551,462,1319,9,1452.87
79044,1683,80,798,2,1187,3,2435.35
79045,968,853,917,438,350,10,4872.25
79046,803,1946,772,497,505,6,710.61
79047,1068,1274,691,370,91,7,3781.38
79048,48,1692,1380,1146,328,2,276.24
79049,1275,1361,1597,245,558,8,2871.69
79050,1116,1016,641,781,1055,6,2677.86
79051,1222,1775,1381,1132,318,5,4889.28
79052,306,293,479,332,149,5,2031.8
79053,62,570,735,416,1272,8,4556.06
79054,401,1422,526,650,400,3,520.4
79055,1389,1536,1108,664,510,4,695.1
79056,1270,1287,873,888,1448,10,2125.88
79057,1754,1276,357,1196,1016,6,3043.29
79058,734,871,1145,1108,458,7,1426.07
79059,1796,270,1693,237,138,8,211.53
79060,1238,1154,71,702,421,2,3781.86
79061,1273,1068,1251,37,1494,6,1636.69
79062,306,1733,5,481,1264,4,810.39
79063,22,1791,226,345,627,3,2565.56
79064,1173,1095,1554,588,506,7,829.24
79065,834,1038,1303,325,559,10,4516.92
79066,1594,47,216,393,896,10,3545.07
79067,646,1708,869,894,50,10,1679.39
79068,1057,895,972,910,604,4,470.12
79069,1192,711,393,2,542,6,2306.05
79070,1392,1998,1361,232,863,1,3784.89
79071,1738,1369,888,265,14,7,4769.47
79072,766,408,7,744,790,7,3266.29
79073,449,688,487,900,896,7,2160.56
79074,1385,1064,1420,985,1377,3,4974.07
79075,453,661,81,297,1454,4,3533.77
79076,425,917,379,1072,259,2,4596.5
79077,1409,376,119,702,854,1,1163.38
79078,626,1904,376,497,656,3,2283.95
79079,840,1816,1597,4,740,10,757.13
79080,1206,266,1049,716,1290,4,741.49
79081,1363,1165,1681,945,977,10,1565.92
79082,72,1670,1117,743,139,3,4364.48
79083,695,283,1320,149,867,9,4856.27
79084,857,398,652,1052,1040,6,977.35
79085,1026,296,1413,955,939,9,3035.86
79086,855,963,324,164,242,8,2596.85
79087,652,1087,71,157,1088,8,1609.99
79088,341,1532,139,208,464,1,3163.97
79089,1612,284,1175,274,1430,9,2425.64
79090,641,2000,34,745,801,9,1189.71
79091,1349,715,175,207,327,10,3765.53
79092,143,1230,735,1198,1255,9,937.02
79093,772,1787,31,729,996,4,1099.97
79094,814,50,375,26,802,5,576.86
79095,368,1285,190,123,1413,10,598.09
79096,1652,764,672,651,1042,1,2431.52
79097,94,607,56,594,1033,4,1957.89
79098,791,1942,856,567,1327,3,3377.04
79099,1101,703,1312,352,194,7,4672.82
79100,1389,1667,839,294,255,8,986.31
79101,1031,790,1313,455,462,4,2152.98
79102,927,1991,203,641,662,8,2440.6
79103,1196,704,1269,491,1058,2,397.64
79104,1460,64,1360,1097,774,8,3640.33
79105,582,891,1393,152,116,9,3751.74
79106,1421,540,1677,1135,847,8,2509.7
79107,309,1846,979,356,1307,6,2673.67
79108,96,927,1747,343,405,10,728.89
79109,1392,1533,727,600,1427,8,4168.12
79110,772,144,1656,784,611,1,1922.82
79111,1312,829,1404,1107,672,1,4052.01
79112,1386,1701,524,590,606,7,3308.72
79113,1380,1751,199,619,1492,7,133.51
79114,1825,1864,1181,1163,728,9,572.56
79115,689,734,880,751,586,1,1962.21
79116,716,1082,292,211,422,7,3552.8
79117,280,189,909,844,157,7,2897.07
79118,445,1367,359,597,1262,7,2875.11
79119,466,1624,1268,627,789,8,168.62
79120,586,570,600,401,675,2,4986.18
79121,599,873,526,133,669,9,2010.14
79122,599,1708,1427,945,31,8,2093.19
79123,1425,1645,33,428,1088,3,4283.92
79124,193,1790,813,1161,948,1,2635.45
79125,182,1957,1631,933,1398,5,3093.89
79126,171,616,337,400,891,2,4694.62
79127,1592,1560,1464,1073,469,8,4231.53
79128,70,1693,422,298,658,5,3572.07
79129,1180,160,1083,759,1298,3,1134.02
79130,478,1050,496,647,812,8,2862.52
79131,101,772,896,698,836,5,3868.65
79132,1148,1359,655,611,465,1,405.8
79133,636,1895,1556,1155,1479,7,3158.61
79134,30,1803,62,936,1125,6,4709.96
79135,1716,1663,20,718,340,3,3470.92
79136,1819,1229,946,819,737,4,469.48
79137,1397,876,505,759,1228,7,961.94
79138,623,1077,101,228,919,3,3118.6
79139,1194,227,1144,623,527,10,3157.13
79140,1420,976,621,504,1119,9,4218.92
79141,152,28,1520,64,992,9,3523.46
79142,1672,1996,1278,548,713,4,3923.48
79143,636,43,39,131,31,2,130.81
79144,734,1308,1784,1093,1266,1,1466.18
79145,402,1164,1498,958,1094,8,558.73
79146,916,194,937,152,580,5,4120.97
79147,1110,1058,1160,385,1378,6,3880.71
79148,877,1198,791,191,1095,8,3510.42
79149,1358,1679,360,374,941,7,2124.53
79150,1399,329,1123,1094,51,8,3376.92
79151,677,683,1171,1146,1305,8,436.56
79152,294,214,618,1124,420,10,3336.68
79153,716,1708,1622,448,331,10,1570.11
79154,1179,710,822,968,1051,4,1093.86
79155,1003,786,232,347,535,1,93.2
79156,184,1953,6,285,1073,9,3397.01
79157,1067,417,560,547,911,4,3255.63
79158,495,1863,515,1071,1020,2,4504.46
79159,14,1773,356,970,387,10,765.24
79160,1123,969,1227,600,1063,9,1728.16
79161,949,822,1497,158,225,4,3046.42
79162,1750,622,399,740,62,4,3791.1
79163,194,808,333,1157,1165,8,3283.43
79164,628,1774,1063,232,1025,8,4937.54
79165,274,625,617,259,126,5,3663.77
79166,73,1353,1772,477,1410,9,2583.83
79167,468,1927,1542,420,372,9,3737.84
79168,474,1991,1277,873,1058,4,315.09
79169,786,509,928,1179,1293,6,3767.95
79170,1429,972,331,235,1344,5,3293.8
79171,1417,1226,639,280,10,7,2747.86
79172,1429,1061,939,600,703,7,2383.35
79173,93,1451,1124,243,120,4,2808.77
79174,931,939,1748,450,62,9,2919.66
79175,1434,877,718,1039,220,3,3960.78
79176,634,890,1763,711,714,6,4234.19
79177,72,931,215,814,196,6,1393.29
79178,1571,854,182,476,428,1,3337.46
79179,1345,139,1752,901,1296,3,3573.86
79180,874,1378,9,448,28,9,2352.98
79181,623,600,1077,42,463,3,4482.63
79182,537,1411,836,910,161,1,3909.65
79183,1080,51,420,869,277,9,4569.2
79184,1357,1405,834,891,1371,8,1520.08
79185,1150,652,1121,489,811,8,3155.44
79186,880,1513,1764,485,531,10,2744.05
79187,1013,441,629,759,1245,4,567.76
79188,1278,147,530,728,1208,2,3799.06
79189,1305,1641,188,33,588,4,4465.4
79190,303,1867,1306,769,1267,6,2464.22
79191,877,335,1440,109,1399,2,1602.8
79192,708,513,222,877,763,3,1759.79
79193,435,1879,1276,75,1045,9,4624.4
79194,750,1527,254,1157,1218,2,3199.7
79195,918,767,828,530,1284,1,724.15
79196,1446,404,1210,385,105,6,3871.46
79197,1381,1841,814,42,22,10,3786.12
79198,1681,479,251,471,1280,8,4844.22
79199,101,439,161,644,1252,9,4986.34
79200,202,736,1608,107,371,6,949.58
79201,453,540,1404,1092,731,5,4377.34
79202,1498,1368,1083,518,1275,1,984.0
79203,1764,748,930,894,733,8,1926.3
79204,1812,322,1415,522,1482,2,4930.15
79205,401,763,1184,558,1340,5,2256.56
79206,295,1595,1584,900,1343,6,1594.5
79207,768,983,1723,915,1097,9,341.37
79208,1783,1332,1184,950,1161,6,1963.67
79209,862,1077,1067,312,934,2,474.88
79210,351,1473,228,119,508,1,197.2
79211,1238,300,361,527,342,9,3288.85
79212,1081,1650,343,1048,750,3,2616.8
79213,283,1721,1425,604,444,6,3985.59
79214,1077,1324,1382,516,826,7,2679.97
79215,846,1612,1386,424,761,3,2934.64
79216,142,6,309,1155,1275,1,1789.88
79217,976,1068,1168,509,215,6,746.25
79218,1586,1426,1678,1046,218,1,3754.94
79219,577,1092,1663,305,1433,4,1069.5
79220,964,831,854,168,28,2,3499.26
79221,630,461,1294,34,833,7,2991.36
79222,258,67,550,561,573,4,3385.6
79223,611,837,1000,608,1425,1,3685.05
79224,1284,1464,273,12,262,10,4405.01
79225,1149,273,1173,1191,277,7,4526.49
79226,83,827,1270,313,130,9,4118.76
79227,1345,1347,1226,890,1112,7,1789.23
79228,587,637,1011,807,1335,2,1538.99
79229,482,894,1229,330,1375,7,4558.33
79230,537,597,917,211,316,5,1001.54
79231,294,1902,965,132,729,8,4862.78
79232,1223,1758,1798,943,1127,8,4271.68
79233,1267,792,30,891,1169,1,4426.76
79234,1348,493,1016,321,326,6,292.99
79235,1635,1822,713,633,1081,10,2857.96
79236,1323,699,303,824,487,5,3965.12
79237,808,732,1220,717,1321,6,1453.93
79238,1058,83,1001,972,1214,5,2995.24
79239,1639,730,1228,818,62,9,2036.62
79240,1609,168,606,1033,1437,1,1578.15
79241,1313,531,1144,391,622,6,4590.86
79242,1289,1056,1033,1014,560,7,3705.59
79243,666,1489,428,528,707,3,438.24
79244,344,658,676,525,732,5,3872.54
79245,716,1695,65,976,704,4,3016.78
79246,754,1611,48,163,1249,3,3183.82
79247,371,725,1079,213,389,5,846.02
79248,1151,1371,443,631,288,7,4063.24
79249,149,865,1725,667,1385,5,197.87
79250,610,320,965,323,500,2,2301.59
79251,1401,807,1106,69,1439,3,295.77
79252,792,4,225,74,1463,5,3654.45
79253,1320,1621,989,635,1370,8,3906.38
79254,1768,505,1520,652,344,3,890.39
79255,1262,1437,1687,1112,420,5,4795.1
79256,1595,905,988,525,151,7,964.79
79257,164,1687,1572,894,596,5,1559.06
79258,791,1355,906,877,812,5,3128.08
79259,229,6,848,586,271,10,3372.87
79260,1582,563,1797,498,154,5,2850.09
79261,972,1229,897,799,1175,7,4110.54
79262,1533,1349,310,25,875,6,624.91
79263,1150,1383,20,1083,416,10,3561.06
79264,1225,511,1179,730,983,10,4861.91
79265,1119,1246,1718,368,12,4,4400.55
79266,1212,271,7,271,1231,7,3265.97
79267,149,638,664,632,938,1,84.07
79268,750,1679,238,342,1300,8,278.44
79269,967,109,1216,198,464,8,795.13
79270,1757,1286,447,1000,487,2,2499.49
79271,1771,336,666,345,627,5,849.6
79272,481,1059,964,791,967,9,2183.96
79273,906,1326,780,995,1372,2,3301.88
79274,498,1075,934,1080,370,3,4161.35
79275,718,206,623,260,84,5,1544.33
79276,1423,488,1422,1000,529,6,2583.31
79277,1351,1315,235,687,1117,3,3249.52
79278,939,1365,1379,880,297,7,4044.66
79279,77,609,1304,636,887,10,3504.28
79280,769,1694,560,280,355,8,3995.76
79281,1382,4,1120,51,208,7,4355.19
79282,463,1883,982,294,332,9,4636.29
79283,228,1515,41,286,131,10,891.92
79284,1057,193,832,109,1339,10,3226.52
79285,548,551,1210,605,613,10,2762.97
79286,459,979,1687,64,777,7,4674.17
79287,1747,1675,329,236,50,7,658.75
79288,487,1909,236,524,1322,7,733.25
79289,215,307,1613,990,1285,6,3802.03
79290,714,420,1344,276,1397,8,417.53
79291,227,1492,280,521,630,4,3702.15
79292,622,1493,1286,872,681,9,551.05
79293,1009,1487,1711,1111,99,1,4135.08
79294,362,1880,1633,571,141,9,647.55
79295,265,186,924,176,1146,4,4768.18
79296,1413,129,89,429,860,1,1651.65
79297,421,280,71,773,542,2,4601.13
79298,919,1139,404,637,494,9,341.18
79299,1519,1251,1637,1032,1454,1,935.17
79300,1776,1359,1113,337,558,5,3366.04
79301,1111,1680,135,642,185,5,4026.34
79302,1424,1799,434,27,309,8,4960.99
79303,108,1229,1105,808,604,8,372.08
79304,1013,1843,1167,226,883,9,155.27
79305,1081,1175,748,1134,187,10,4836.81
79306,1186,1781,1112,206,722,10,2588.75
79307,1334,1967,1398,16,705,9,4586.76
79308,1798,675,6,675,292,8,2921.27
79309,1384,1063,1150,776,180,5,1200.42
79310,767,1967,1674,146,1281,9,102.73
79311,202,339,517,585,1358,1,2196.2
79312,45,698,1178,394,566,7,382.25
79313,144,58,358,468,930,6,1953.01
79314,853,510,264,222,749,5,2030.54
79315,1680,1979,962,81,736,3,698.77
79316,100,273,1220,1142,555,1,1628.69
79317,1793,751,1166,7,1011,2,3340.62
79318,1373,850,645,1187,1459,1,2320.04
79319,33,1370,636,769,1008,6,3990.13
79320,896,1645,1283,558,48,9,163.36
79321,376,505,1343,9,1210,5,3190.1
79322,1228,1003,517,976,1140,3,3310.62
79323,1607,665,1418,442,1177,6,3195.11
79324,1256,1422,1340,423,474,10,777.11
79325,253,1516,1132,1194,1400,10,1871.79
79326,1430,1555,727,313,246,5,2699.17
79327,501,1770,95,863,230,5,1209.73
79328,586,1006,1680,929,420,5,4090.2
79329,785,1102,522,351,296,9,2588.55
79330,1267,1632,387,11,717,8,2129.16
79331,1531,1953,84,1020,134,5,1754.13
79332,1116,629,354,472,105,4,3377.15
79333,537,361,1157,1200,1453,1,1414.53
79334,1135,223,1103,748,890,9,4120.68
79335,635,968,1651,1034,718,8,3970.59
79336,60,79,1105,904,149,8,756.55
79337,290,1083,873,505,289,4,901.67
79338,797,1757,407,1087,475,5,4243.27
79339,1420,925,1645,1167,484,8,2246.78
79340,414,29,1143,754,1252,2,1807.21
79341,485,1620,912,999,555,3,321.19
79342,117,1749,262,1084,962,10,3547.74
79343,1391,126,1360,383,868,4,4148.55
79344,1481,952,951,543,582,8,3238.33
79345,1123,884,174,564,452,3,2253.38
79346,1660,318,213,550,357,9,1743.34
79347,1654,1224,791,229,956,4,307.84
79348,1576,1373,1273,125,1290,9,2327.54
79349,85,880,686,58,768,7,4603.93
79350,812,817,287,276,341,3,3306.09
79351,1697,703,513,972,790,9,4791.71
79352,196,1018,818,707,257,1,4608.55
79353,1782,1714,534,192,384,4,2845.13
79354,1440,1893,5,263,1186,8,253.42
79355,1287,870,1115,1045,686,1,4753.42
79356,204,961,1363,694,1131,9,461.83
79357,413,1885,384,210,861,7,940.89
79358,835,1002,1289,383,537,9,2292.61
79359,285,959,945,767,1173,8,4573.48
79360,401,20,253,866,1006,5,2684.77
79361,113,82,868,978,669,6,3009.15
79362,253,733,1311,525,1107,7,1708.69
79363,888,1425,1492,651,1361,7,3423.78
79364,1766,1007,1499,808,188,1,624.68
79365,383,417,296,641,47,5,3007.5
79366,550,1373,123,432,720,9,2251.39
79367,1289,105,73,235,73,3,3937.57
79368,705,508,147,194,147,3,923.74
79369,1320,1475,968,29,567,10,2311.53
79370,1021,1005,1118,589,933,5,3366.03
79371,1100,1747,1337,965,1374,6,2569.93
79372,1792,1276,1440,671,977,10,4946.47
79373,1322,738,553,468,573,1,3709.07
79374,284,1423,104,597,1064,1,2678.03
79375,331,1832,1755,665,148,3,4141.04
79376,1520,774,891,1024,603,1,889.95
79377,1275,1932,1151,177,1226,7,2677.54
79378,497,1104,845,448,127,9,1300.57
79379,809,587,1040,1001,545,3,3942.27
79380,1384,71,1341,326,993,3,4877.98
79381,625,631,907,230,195,5,1762.3
79382,1783,1741,1329,1193,1464,7,708.23
79383,1100,736,1031,234,598,7,1550.97
79384,6,114,1091,198,1001,5,2297.7
79385,259,1190,1719,962,749,2,1027.35
79386,502,1992,545,934,1136,6,2033.85
79387,628,1284,545,53,80,2,1779.42
79388,126,705,1529,192,1058,6,1566.46
79389,775,1044,1584,590,241,10,2421.33
79390,1045,162,1760,1082,1130,4,3963.01
79391,333,1543,52,851,279,3,3766.71
79392,306,353,1197,726,588,10,1988.13
79393,774,1382,1064,695,1410,1,2359.93
79394,1178,1534,190,934,912,8,1874.76
79395,745,544,1773,295,284,10,2377.86
79396,219,1317,624,405,247,8,4015.68
79397,313,1156,36,657,757,2,4458.91
79398,1470,495,1701,870,641,5,4599.57
79399,121,1274,559,879,1468,1,2519.83
79400,207,503,1592,124,91,5,3515.08
79401,447,435,524,555,102,9,3461.45
79402,1608,1979,494,395,1351,7,4045.47
